key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,7,2.02821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,73,1,0,0,response1disk,2,240,12,1,1,0,0,rectangle,12,1,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",12,1,1,0,0,0,77,77,36,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.368735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,102,1,0,0,response1disk,4,241,9,3,1,0,0,rectangle,9,3,1,0,0,7,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",9,3,1,0,0,0,78,78,110,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,0,1.02047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,81,1,0,0,response7disk,4,242,1,3,1,0,0,rectangle,1,3,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,3,1,0,0,0,79,79,70,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,4,1.837695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,-77,1,0,0,response3disk,9,243,6,1,1,0,0,rectangle,6,1,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",6,1,1,0,0,0,80,80,105,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,3.795255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,57,1,0,0,response1disk,7,244,1,-8,1,0,0,rectangle,1,-8,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,-8,1,0,0,0,81,81,137,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,4,1.491095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,-81,1,0,0,response3disk,5,245,17,-6,1,0,0,rectangle,17,-6,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",17,-6,1,0,0,0,82,82,80,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,4,1.38464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,-65,1,0,0,response3disk,2,246,-7,6,1,0,0,rectangle,-7,6,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-7,6,1,0,0,0,83,83,24,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,7,1.215465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,72,1,0,0,response1disk,8,247,15,2,1,0,0,rectangle,15,2,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",15,2,1,0,0,0,84,84,52,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,4,1.41676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-44,1,0,0,response3disk,9,248,0,2,1,0,0,rectangle,0,2,1,0,0,7,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,2,1,0,0,0,85,85,75,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,0,1.20112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,90,1,0,0,response7disk,2,249,8,4,1,0,0,rectangle,8,4,1,0,0,7,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",8,4,1,0,0,0,86,86,142,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,3,2.13632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,-91,1,0,0,response5disk,2,250,1,0,1,0,0,rectangle,1,0,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,0,1,0,0,0,87,87,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,1.93333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,102,1,0,0,response1disk,5,251,-4,-12,1,0,0,rectangle,-4,-12,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-4,-12,1,0,0,0,88,88,28,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,1.038655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,79,1,0,0,response1disk,6,252,3,-6,1,0,0,rectangle,3,-6,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",3,-6,1,0,0,0,89,89,122,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,4,1.51184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,-70,1,0,0,response3disk,8,253,4,-5,1,0,0,rectangle,4,-5,1,0,0,7,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",4,-5,1,0,0,0,90,90,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,0,1.06146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,80,1,0,0,response7disk,3,254,-13,-6,1,0,0,rectangle,-13,-6,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-13,-6,1,0,0,0,91,91,81,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,7,1.66571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,72,1,0,0,response1disk,8,255,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-1,-2,1,0,0,0,92,92,124,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,7,1.10424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,80,1,0,0,response1disk,7,256,17,11,1,0,0,rectangle,17,11,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",17,11,1,0,0,0,93,93,86,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,0,1.175315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,106,1,0,0,response7disk,8,257,11,4,1,0,0,rectangle,11,4,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,4,1,0,0,0,94,94,48,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,1.56169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,78,1,0,0,response1disk,3,258,14,-2,1,0,0,rectangle,14,-2,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",14,-2,1,0,0,0,95,95,21,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,7,10.082655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,98,1,0,0,response1disk,5,259,10,4,1,0,0,rectangle,10,4,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,4,1,0,0,0,96,96,134,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,4,1.64182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-113,1,0,0,response3disk,4,260,1,6,1,0,0,rectangle,1,6,1,0,0,7,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,6,1,0,0,0,97,97,30,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,4,1.262715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,-79,1,0,0,response3disk,5,261,10,-3,1,0,0,rectangle,10,-3,1,0,0,7,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-3,1,0,0,0,98,98,147,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,4,2.184875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-114,1,0,0,response3disk,9,262,-4,1,1,0,0,rectangle,-4,1,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-4,1,1,0,0,0,99,99,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,4,1.23146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,-78,1,0,0,response3disk,4,263,0,0,1,0,0,rectangle,0,0,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,0,1,0,0,0,100,100,54,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,5,2.07524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,-32,1,0,0,response3disk,3,264,7,-2,1,0,0,rectangle,7,-2,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",7,-2,1,0,0,0,101,101,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,3,1.11791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,-81,1,0,0,response5disk,4,265,11,1,1,0,0,rectangle,11,1,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,1,1,0,0,0,102,102,60,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,5,1.902185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,-36,1,0,0,response3disk,6,266,14,-1,1,0,0,rectangle,14,-1,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",14,-1,1,0,0,0,103,103,31,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,5,1.55114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,-32,1,0,0,response3disk,7,267,11,-8,1,0,0,rectangle,11,-8,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,-8,1,0,0,0,104,104,18,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,3,2.153045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,-84,1,0,0,response5disk,4,268,-11,-5,1,0,0,rectangle,-11,-5,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-11,-5,1,0,0,0,105,105,139,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,1,1.764495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,43,1,0,0,response7disk,7,269,-2,3,1,0,0,rectangle,-2,3,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-2,3,1,0,0,0,106,106,118,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,1.26876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,95,1,0,0,response1disk,3,270,1,5,1,0,0,rectangle,1,5,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,5,1,0,0,0,107,107,77,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,7,1.7803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,111,1,0,0,response1disk,6,271,10,5,1,0,0,rectangle,10,5,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,5,1,0,0,0,108,108,37,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,4,1.213495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,-65,1,0,0,response3disk,2,272,-5,-4,1,0,0,rectangle,-5,-4,1,0,0,7,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-5,-4,1,0,0,0,109,109,93,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,1.124655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,93,1,0,0,response1disk,8,273,11,0,1,0,0,rectangle,11,0,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,0,1,0,0,0,110,110,35,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,6,1.197905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,38,1,0,0,response1disk,9,274,9,-2,1,0,0,rectangle,9,-2,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",9,-2,1,0,0,0,111,111,123,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,0,1.153215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,69,1,0,0,response7disk,6,275,-10,1,1,0,0,rectangle,-10,1,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-10,1,1,0,0,0,112,112,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,3,4.220705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,-101,1,0,0,response5disk,1,276,2,7,1,0,0,rectangle,2,7,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",2,7,1,0,0,0,113,113,53,1,,,,,,,,,,,,,,,,,,,,,,,
